Customer ID,preferred_payment_method,total_spend,addons_spend
16535,Credit Card,361.18,67.11
16537,PayPal,2022.96,123.03
16540,Bank Transfer,786.41,0.00
16542,Credit Card,361.18,0.00
16543,PayPal,4558.72,70.82
16545,,0.00,0.00
16550,PayPal,2889.44,269.26
16552,PayPal,5454.28,118.78
16553,Bank Transfer,1572.82,20.08
16555,Credit Card,7977.76,162.19
16556,,0.00,0.00
16557,,0.00,0.00
16558,Credit Card,4720.24,146.45
16559,PayPal,11283.14,159.40
16560,PayPal,2022.96,99.40
16561,PayPal,3216.50,154.29
16564,PayPal,8611.37,165.05
16566,PayPal,2359.23,102.30
16568,PayPal,2359.23,145.64
16570,Bank Transfer,3145.64,50.00
16571,Credit Card,7977.76,97.26
16572,PayPal,11123.40,50.95
16573,Bank Transfer,6743.20,47.82
16574,Bank Transfer,6302.58,125.14
16577,PayPal,3419.04,0.00
16578,PayPal,1083.54,143.39
16579,Bank Transfer,2167.08,0.00
16581,Credit Card,7561.64,23.24
16582,Credit Card,5248.67,27.93
16583,PayPal,7864.10,187.07
16584,PayPal,11114.72,185.03
16588,Credit Card,4851.05,126.43
16590,PayPal,1444.72,260.99
16591,Bank Transfer,3860.96,245.75
16592,Credit Card,7864.10,104.47
16593,Credit Card,6068.88,145.88
16595,Credit Card,6068.88,271.27
16597,PayPal,11396.80,153.76
16599,,0.00,0.00
16600,,0.00,0.00
16602,Bank Transfer,3250.62,39.11
16603,Credit Card,12315.80,172.89
16604,Bank Transfer,10854.18,340.23
16605,Credit Card,1805.90,0.00
16607,,0.00,0.00
16608,,0.00,0.00
16609,Bank Transfer,16709.52,463.38
16611,,0.00,0.00
16612,Bank Transfer,5698.40,0.00
16613,PayPal,11414.94,156.49
16614,PayPal,1838.00,0.00
16615,Credit Card,2279.36,88.88
16616,Credit Card,1838.00,0.00
16619,Credit Card,3216.50,118.57
16621,PayPal,361.18,48.06
16623,PayPal,6068.88,134.45
16624,Credit Card,12536.48,454.51
16625,Bank Transfer,7864.10,10.86
16626,PayPal,1444.72,118.31
16628,,0.00,0.00
16629,Credit Card,2592.31,370.70
16630,Credit Card,1805.90,161.41
16635,PayPal,2167.08,166.36
16636,PayPal,919.00,149.61
16637,Bank Transfer,12582.56,128.90
16641,Credit Card,6629.33,202.35
16644,PayPal,3250.62,118.44
16645,Bank Transfer,6487.54,222.18
16646,Bank Transfer,18765.72,171.05
16647,,0.00,0.00
16648,Bank Transfer,3419.04,0.00
16650,,0.00,0.00
16651,Bank Transfer,1705.41,95.57
16655,PayPal,8988.56,226.85
16656,PayPal,3676.00,0.00
16657,PayPal,10426.78,93.09
16658,Bank Transfer,919.00,54.28
16659,Credit Card,5698.40,159.38
16661,,0.00,0.00
16667,,0.00,0.00
16669,Bank Transfer,3216.50,47.61
16670,Credit Card,786.41,0.00
16672,PayPal,9197.31,105.08
16673,,0.00,0.00
16674,PayPal,2167.08,124.83
16676,Credit Card,16326.00,285.36
16677,Bank Transfer,361.18,76.01
16679,,0.00,0.00
16681,Bank Transfer,4045.92,128.17
16682,,0.00,0.00
16683,Bank Transfer,3371.60,76.93
16684,Credit Card,4135.50,25.00
16686,PayPal,6291.28,206.29
16687,Bank Transfer,1083.54,65.63
16689,,0.00,0.00
16690,Bank Transfer,10419.20,91.96
16691,,0.00,0.00
16695,Credit Card,2359.23,0.00
16696,Credit Card,6791.24,98.42
16697,Bank Transfer,3676.00,0.00
16699,Credit Card,3216.50,35.45
16700,PayPal,674.32,43.86
16701,PayPal,4135.50,0.00
16702,PayPal,2889.44,163.18
16703,,0.00,0.00
16705,PayPal,6838.08,0.00
16707,Credit Card,8650.51,154.56
16708,PayPal,2297.50,187.66
16709,Bank Transfer,3145.64,40.75
16710,PayPal,361.18,167.80
16711,,0.00,0.00
16712,,0.00,0.00
16714,Credit Card,11396.80,0.00
16715,Bank Transfer,11829.94,73.73
16718,,0.00,0.00
16723,PayPal,11396.80,38.34
16724,PayPal,1444.72,136.15
16725,PayPal,6291.28,44.70
16728,PayPal,3932.05,231.71
16729,PayPal,1139.68,0.00
16730,,0.00,0.00
16731,Credit Card,6068.88,0.00
16732,Credit Card,11396.80,0.00
16734,,0.00,0.00
16737,PayPal,9366.34,346.59
16738,,0.00,0.00
16741,PayPal,8643.98,168.12
16742,,0.00,0.00
16743,Bank Transfer,19667.80,136.45
16744,PayPal,2841.40,348.52
16745,Bank Transfer,674.32,162.06
16746,,0.00,0.00
16748,Bank Transfer,786.41,0.00
16749,Bank Transfer,4767.68,171.93
16750,PayPal,6743.20,0.00
16751,Credit Card,6954.23,63.70
16752,PayPal,4045.92,35.16
16753,Bank Transfer,1572.82,73.60
16755,Credit Card,2279.36,116.20
16756,Credit Card,2022.96,95.59
16759,Credit Card,5504.87,59.27
16761,Bank Transfer,13868.92,156.81
16763,Bank Transfer,3145.64,159.90
16764,Bank Transfer,4135.50,109.92
16766,Bank Transfer,786.41,0.00
16767,,0.00,0.00
16768,Credit Card,18331.96,246.29
16769,Bank Transfer,5442.60,268.65
16771,Bank Transfer,2757.00,56.14
16772,PayPal,10257.12,0.00
16775,PayPal,6291.28,71.86
16777,Bank Transfer,3611.80,176.51
16779,,0.00,0.00
16780,Bank Transfer,7864.10,154.79
16782,Credit Card,6935.36,280.17
16783,,0.00,0.00
16787,Credit Card,5454.28,455.19
16788,Bank Transfer,1378.50,116.53
16789,Credit Card,6068.88,0.00
16790,Credit Card,1838.00,75.58
16794,PayPal,5424.42,83.40
16795,Bank Transfer,722.36,64.10
16797,,0.00,0.00
16798,PayPal,12459.10,159.61
16799,PayPal,16117.04,266.02
16800,Credit Card,7864.10,190.12
16802,,0.00,0.00
16804,Credit Card,4326.32,228.58
16805,Bank Transfer,13234.80,108.01
16808,PayPal,7970.86,186.37
16809,Credit Card,5394.56,48.18
16810,Bank Transfer,3932.05,94.25
16811,,0.00,0.00
16812,PayPal,8650.51,92.48
16813,PayPal,4720.24,252.14
16816,Credit Card,722.36,0.00
16817,Credit Card,4595.00,49.74
16818,Credit Card,3467.68,250.26
16821,,0.00,0.00
16822,,0.00,0.00
16823,Bank Transfer,4720.24,61.10
16824,PayPal,6291.28,153.75
16825,,0.00,0.00
16826,Credit Card,459.50,97.09
16827,Credit Card,7970.86,80.61
16828,Bank Transfer,5504.87,94.10
16829,Credit Card,3676.00,159.29
16830,PayPal,5383.58,12.84
16831,PayPal,2279.36,105.94
16833,,0.00,0.00
16834,,0.00,0.00
16835,,0.00,0.00
16836,PayPal,4511.28,193.12
16840,Bank Transfer,12793.44,73.81
16841,,0.00,0.00
16843,PayPal,1181.86,321.04
16844,PayPal,459.50,196.77
16846,Credit Card,2167.08,0.00
16847,Credit Card,2697.28,175.93
16851,PayPal,7281.14,243.86
16852,Bank Transfer,2697.28,0.00
16853,PayPal,2359.23,64.93
16855,PayPal,6750.78,167.82
16857,Credit Card,10257.12,213.55
16861,,0.00,0.00
16863,PayPal,19872.56,92.58
16864,Bank Transfer,1348.64,104.56
16866,PayPal,5224.94,236.47
16867,Bank Transfer,6838.08,86.77
16869,PayPal,2889.44,95.63
16870,Credit Card,14970.42,515.34
16871,,0.00,0.00
16873,,0.00,0.00
16874,PayPal,459.50,0.00
16876,Bank Transfer,2359.23,0.00
16877,Bank Transfer,3611.80,42.99
16878,Credit Card,3932.05,126.14
16880,,0.00,0.00
16881,PayPal,1572.82,162.74
16883,PayPal,3932.05,157.73
16884,PayPal,459.50,0.00
16885,Bank Transfer,6838.08,35.93
16886,PayPal,6967.38,219.18
16887,,0.00,0.00
16888,,0.00,0.00
16889,Credit Card,4718.46,154.30
16890,PayPal,2279.36,98.93
16891,PayPal,6838.08,0.00
16892,Credit Card,10690.26,113.26
16894,Bank Transfer,9006.36,459.76
16896,Bank Transfer,20837.28,132.41
16898,Credit Card,1083.54,0.00
16900,,0.00,0.00
16901,Bank Transfer,6291.28,80.07
16902,,0.00,0.00
16903,PayPal,10851.86,414.62
16905,PayPal,2658.68,28.16
16907,Bank Transfer,2488.32,253.42
16908,PayPal,9117.44,25.53
16909,PayPal,16630.05,117.45
16910,Bank Transfer,2279.36,101.92
16911,Bank Transfer,1378.50,107.03
16912,Bank Transfer,5586.72,69.62
16914,,0.00,0.00
16915,PayPal,6068.88,83.36
16917,Credit Card,11043.53,47.06
16918,Credit Card,674.32,221.99
16919,Credit Card,3676.00,411.08
16920,Bank Transfer,1805.90,0.00
16922,Bank Transfer,9507.78,209.54
16923,,0.00,0.00
16924,Bank Transfer,7906.88,0.00
16925,Credit Card,2528.26,0.00
16926,Bank Transfer,4558.72,0.00
16927,Bank Transfer,12441.60,114.18
16928,PayPal,361.18,190.38
16929,PayPal,7123.26,29.27
16930,,0.00,0.00
16932,Credit Card,3676.00,81.59
16933,PayPal,1444.72,134.10
16934,,0.00,0.00
16935,,0.00,0.00
16939,Credit Card,1838.00,0.00
16940,PayPal,7123.26,349.81
16942,Credit Card,2022.96,22.34
16943,Bank Transfer,7256.00,165.45
16944,Credit Card,3676.00,0.00
16945,,0.00,0.00
16946,,0.00,0.00
16949,Bank Transfer,2528.26,60.15
16950,Credit Card,11396.80,155.15
16951,,0.00,0.00
16952,PayPal,10223.33,207.04
16953,Credit Card,1444.72,0.00
16954,,0.00,0.00
16955,,0.00,0.00
16956,,0.00,0.00
16957,PayPal,13114.70,362.55
16958,Bank Transfer,2167.08,90.89
16960,PayPal,4718.46,15.65
16963,Bank Transfer,9117.44,133.88
16966,Credit Card,7077.69,0.00
16967,PayPal,2757.00,61.27
16968,Bank Transfer,919.00,167.98
16969,Credit Card,11874.44,203.44
16970,PayPal,2359.23,142.42
16971,PayPal,2757.00,0.00
16973,Bank Transfer,9967.13,211.51
16975,Bank Transfer,3611.80,132.74
16976,Credit Card,8715.94,71.94
16977,Credit Card,6291.28,0.00
16978,PayPal,10200.98,272.35
16979,PayPal,10257.12,176.92
16982,Credit Card,919.00,0.00
16983,,0.00,0.00
16985,Credit Card,6068.88,158.44
16989,,0.00,0.00
16990,Bank Transfer,1348.64,153.57
16993,Bank Transfer,3611.80,144.20
16994,PayPal,12459.10,64.09
16995,,0.00,0.00
16997,Bank Transfer,786.41,139.92
16998,Credit Card,459.50,79.58
16999,,0.00,0.00
17000,Credit Card,2889.44,145.75
17002,PayPal,8587.84,314.17
17005,Bank Transfer,5394.56,0.00
17006,Credit Card,5269.32,251.99
17007,,0.00,0.00
17008,PayPal,2757.00,0.00
17009,Bank Transfer,8091.84,278.93
17011,Bank Transfer,8456.19,56.23
17013,PayPal,2167.08,255.19
17014,Bank Transfer,5504.87,0.00
17016,Bank Transfer,4135.50,0.00
17017,Credit Card,6291.28,15.94
17020,Bank Transfer,6838.08,313.80
17021,PayPal,3676.00,40.09
17026,Bank Transfer,1348.64,12.08
17030,Credit Card,3250.62,183.72
17031,Bank Transfer,3145.64,212.46
17032,,0.00,0.00
17036,Bank Transfer,3371.60,23.98
17037,PayPal,13562.50,183.86
17039,Credit Card,1838.00,0.00
17041,PayPal,7864.10,228.59
17042,Credit Card,2164.91,88.45
17043,Bank Transfer,7864.10,31.22
17047,,0.00,0.00
17049,Bank Transfer,5504.87,99.31
17050,PayPal,7969.54,82.02
17052,,0.00,0.00
17054,Bank Transfer,22730.17,658.32
17055,Credit Card,5923.26,141.79
17058,Credit Card,4135.50,66.42
17059,,0.00,0.00
17061,,0.00,0.00
17062,Bank Transfer,459.50,148.36
17064,Credit Card,4135.50,155.40
17067,,0.00,0.00
17068,Bank Transfer,8181.42,287.94
17070,Credit Card,11530.74,525.50
17071,Credit Card,1083.54,127.37
17072,Credit Card,5504.87,265.02
17073,,0.00,0.00
17074,,0.00,0.00
17075,Credit Card,7588.66,333.83
17076,,0.00,0.00
17077,Bank Transfer,4595.00,0.00
17079,Bank Transfer,4135.50,91.52
17083,Credit Card,14294.16,210.49
17085,Credit Card,6838.08,59.40
17086,,0.00,0.00
17087,,0.00,0.00
17088,Bank Transfer,5504.87,259.34
17089,,0.00,0.00
17090,,0.00,0.00
17091,Bank Transfer,1444.72,0.00
17094,PayPal,6838.08,0.00
17096,Credit Card,13868.92,178.26
17097,Bank Transfer,13868.92,195.13
17098,PayPal,7639.92,398.11
17099,Credit Card,3216.50,74.22
17100,Bank Transfer,10257.12,0.00
17101,Bank Transfer,3371.60,0.00
17104,Bank Transfer,2528.26,113.65
17106,Bank Transfer,3611.80,241.53
17108,PayPal,6821.64,43.67
17109,Bank Transfer,7077.69,145.99
17110,PayPal,919.00,0.00
17112,Bank Transfer,2921.46,192.32
17113,,0.00,0.00
17114,PayPal,3145.64,75.02
17115,Credit Card,2528.26,0.00
17117,Credit Card,786.41,210.52
17120,Credit Card,5394.56,71.57
17121,,0.00,0.00
17122,Credit Card,1838.00,0.00
17123,,0.00,0.00
17125,Credit Card,5698.40,173.69
17128,,0.00,0.00
17130,Bank Transfer,7086.98,47.81
17131,PayPal,14941.79,222.69
17132,PayPal,4718.46,157.30
17133,Bank Transfer,1838.00,70.80
17134,Bank Transfer,674.32,220.76
17136,Bank Transfer,2297.50,52.20
17138,Credit Card,1083.54,67.18
17140,,0.00,0.00
17141,Bank Transfer,6068.88,251.53
17143,Credit Card,2757.00,0.00
17144,,0.00,0.00
17145,PayPal,10708.40,175.70
17146,Bank Transfer,722.36,54.41
17149,Bank Transfer,4558.72,82.33
17152,Bank Transfer,4599.26,21.53
17153,Bank Transfer,2022.96,164.82
17154,PayPal,4595.00,147.95
17155,Bank Transfer,15328.85,74.56
17156,,0.00,0.00
17158,PayPal,2279.36,120.03
17160,Bank Transfer,7513.60,210.67
17161,,0.00,0.00
17162,Bank Transfer,9374.40,165.28
17163,Credit Card,3378.72,101.05
17165,PayPal,9887.06,63.42
17166,PayPal,21653.92,226.49
17169,PayPal,2167.08,114.19
17170,,0.00,0.00
17172,PayPal,10257.12,0.00
17174,PayPal,6291.28,90.55
17175,Credit Card,9566.42,204.04
17176,Bank Transfer,5504.87,93.10
17178,,0.00,0.00
17179,Credit Card,2279.36,0.00
17180,Credit Card,4720.24,20.04
17182,Bank Transfer,11396.80,304.29
17183,Credit Card,674.32,88.71
17185,PayPal,2945.58,31.64
17186,,0.00,0.00
17188,Credit Card,12472.25,24.16
17191,PayPal,2528.26,359.85
17192,PayPal,11253.50,124.92
17193,,0.00,0.00
17194,PayPal,786.41,147.85
17195,Credit Card,459.50,74.85
17196,,0.00,0.00
17198,PayPal,2279.36,86.62
17200,Credit Card,9117.44,0.00
17201,PayPal,361.18,0.00
17202,PayPal,1838.00,174.81
17204,,0.00,0.00
17205,,0.00,0.00
17207,Credit Card,6291.28,80.15
17208,PayPal,1083.54,63.99
17209,Credit Card,361.18,0.00
17211,PayPal,6068.88,204.37
17214,Bank Transfer,3371.60,157.82
17217,PayPal,6743.20,148.98
17219,Bank Transfer,1083.54,0.00
17220,Credit Card,4718.46,88.43
17221,Bank Transfer,1348.64,159.32
17223,PayPal,7977.76,0.00
17226,Credit Card,361.18,27.14
17227,Credit Card,17310.58,129.23
17229,Credit Card,3216.50,82.96
17230,PayPal,2022.96,83.57
17231,Bank Transfer,722.36,187.50
17232,PayPal,14656.12,297.31
17234,Bank Transfer,919.00,157.50
17236,Credit Card,24686.02,481.93
17237,Credit Card,1838.00,93.95
17239,,0.00,0.00
17241,Credit Card,9356.26,320.84
17242,,0.00,0.00
17243,Credit Card,2032.32,220.48
17244,,0.00,0.00
17246,Credit Card,12472.25,213.29
17247,Credit Card,1572.82,24.27
17248,PayPal,12126.78,203.28
17249,PayPal,3611.80,159.97
17250,Bank Transfer,16707.35,285.20
17251,Bank Transfer,7017.74,261.56
17253,Bank Transfer,9285.38,220.83
17254,Bank Transfer,3250.62,72.47
17256,Credit Card,9117.44,110.00
17257,Bank Transfer,3932.05,69.85
17259,Credit Card,6291.28,73.83
17262,PayPal,2279.36,0.00
17264,PayPal,4530.80,140.43
17265,,0.00,0.00
17266,,0.00,0.00
17267,Bank Transfer,3381.04,294.00
17269,Credit Card,15444.06,124.37
17270,PayPal,4356.18,324.97
17271,Credit Card,919.00,0.00
17272,Bank Transfer,2359.23,81.81
17273,Bank Transfer,2359.23,163.69
17274,,0.00,0.00
17276,Credit Card,3145.64,309.58
17277,,0.00,0.00
17279,,0.00,0.00
17280,Bank Transfer,15955.52,0.00
17283,Bank Transfer,2279.36,160.16
17285,Credit Card,361.18,0.00
17286,PayPal,2757.00,44.23
17289,Credit Card,1139.68,91.04
17290,Bank Transfer,3932.05,95.50
17291,Bank Transfer,4045.92,38.84
17292,Bank Transfer,4718.46,112.63
17294,Bank Transfer,7152.42,176.36
17295,PayPal,7977.76,172.20
17297,Bank Transfer,14647.42,203.40
17298,Credit Card,2528.26,80.39
17300,Bank Transfer,7077.69,158.78
17301,Bank Transfer,8460.22,138.48
17302,Credit Card,8947.64,186.98
17303,Bank Transfer,1139.68,162.01
17304,Credit Card,1348.64,0.00
17306,Credit Card,10496.73,167.09
17309,Credit Card,6176.04,0.00
17311,PayPal,4045.92,77.55
17314,Bank Transfer,4101.08,313.40
17316,Credit Card,4350.32,106.72
17317,Credit Card,6179.19,92.34
17318,Credit Card,1444.72,258.15
17319,PayPal,7977.76,231.07
17320,PayPal,7077.69,98.67
17321,Bank Transfer,2297.50,126.77
17323,Bank Transfer,6068.88,46.98
17325,PayPal,1838.00,207.57
17330,PayPal,6838.08,115.33
17332,,0.00,0.00
17333,Credit Card,3932.05,0.00
17334,PayPal,5698.40,112.36
17336,PayPal,1378.50,184.41
17337,Bank Transfer,4558.72,173.96
17338,Bank Transfer,1083.54,0.00
17339,Bank Transfer,8725.86,167.51
17340,PayPal,786.41,0.00
17342,Credit Card,21815.44,242.09
17343,Credit Card,5504.87,85.06
17344,,0.00,0.00
17347,,0.00,0.00
17348,,0.00,0.00
17349,PayPal,3250.62,0.00
17350,Bank Transfer,2697.28,19.14
17351,Bank Transfer,10306.96,327.28
17352,PayPal,3932.05,50.05
17354,Bank Transfer,3216.50,176.66
17356,,0.00,0.00
17357,Bank Transfer,3676.00,0.00
17358,PayPal,2359.23,174.21
17359,Credit Card,4135.50,159.11
17360,Credit Card,3611.80,159.54
17363,PayPal,3250.62,71.23
17364,Bank Transfer,3250.62,0.00
17365,Bank Transfer,10886.28,139.31
17367,Credit Card,9180.87,164.86
17368,PayPal,8819.54,147.35
17369,Credit Card,10902.14,307.85
17370,Bank Transfer,5955.01,241.94
17371,Credit Card,1444.72,176.75
17373,Bank Transfer,10675.25,153.75
17378,PayPal,14574.87,228.17
17379,Credit Card,4502.58,135.35
17380,,0.00,0.00
17383,Credit Card,5394.56,96.04
17384,,0.00,0.00
17385,PayPal,786.41,50.90
17386,PayPal,11396.80,218.00
17387,PayPal,722.36,112.37
17388,,0.00,0.00
17389,Credit Card,6838.08,29.91
17390,,0.00,0.00
17391,,0.00,0.00
17392,PayPal,15488.59,162.31
17398,Credit Card,10257.12,243.97
17400,Credit Card,2697.28,0.00
17401,Bank Transfer,6743.20,0.00
17403,PayPal,4558.72,233.35
17404,Credit Card,1139.68,113.52
17405,Credit Card,6917.95,133.91
17410,Bank Transfer,1805.90,48.64
17411,PayPal,9117.44,148.30
17412,PayPal,2697.28,0.00
17414,Credit Card,14260.36,326.15
17415,,0.00,0.00
17417,PayPal,3932.05,0.00
17418,,0.00,0.00
17419,,0.00,0.00
17421,,0.00,0.00
17422,Credit Card,2724.90,78.81
17425,PayPal,6140.06,195.15
17426,,0.00,0.00
17429,Bank Transfer,6743.20,95.37
17433,PayPal,1838.00,215.13
17434,Bank Transfer,3216.50,66.68
17435,Credit Card,2167.08,26.99
17436,Bank Transfer,3611.80,68.11
17438,Credit Card,4407.10,159.87
17443,,0.00,0.00
17444,Bank Transfer,2022.96,50.65
17445,PayPal,3145.64,0.00
17446,,0.00,0.00
17447,,0.00,0.00
17448,Credit Card,11594.60,338.73
17449,Bank Transfer,11396.80,310.65
17450,PayPal,3419.04,102.55
17451,,0.00,0.00
17453,,0.00,0.00
17455,Bank Transfer,3145.64,199.31
17456,Credit Card,674.32,0.00
17457,Credit Card,2889.44,199.67
17460,,0.00,0.00
17463,Credit Card,3932.05,145.62
17464,,0.00,0.00
17465,Bank Transfer,3932.05,0.00
17467,Bank Transfer,3419.04,142.59
17469,PayPal,4302.32,227.22
17470,PayPal,2359.23,123.64
17471,PayPal,7624.49,215.47
17472,,0.00,0.00
17474,Credit Card,14613.30,75.31
17475,PayPal,1348.64,64.17
17476,Bank Transfer,15731.76,431.84
17479,Credit Card,4558.72,90.62
17480,Credit Card,722.36,0.00
17481,Credit Card,4135.50,80.65
17482,,0.00,0.00
17483,,0.00,0.00
17484,PayPal,3145.64,136.69
17485,PayPal,11396.80,0.00
17486,PayPal,10257.12,0.00
17487,PayPal,7281.14,186.78
17488,PayPal,4135.50,147.10
17489,,0.00,0.00
17490,,0.00,0.00
17491,,0.00,0.00
17492,Bank Transfer,3145.64,129.27
17494,Credit Card,2757.00,83.47
17495,Bank Transfer,459.50,0.00
17496,PayPal,8261.87,54.16
17497,PayPal,7882.88,230.04
17498,,0.00,0.00
17499,Bank Transfer,2757.00,188.83
17504,Credit Card,3250.62,0.00
17505,Credit Card,1083.54,215.45
17507,Bank Transfer,4045.92,0.00
17511,PayPal,3876.90,322.78
17512,,0.00,0.00
17513,,0.00,0.00
17514,PayPal,6743.20,0.00
17516,Credit Card,5394.56,0.00
17518,Credit Card,9727.52,213.99
17519,Credit Card,5394.56,0.00
17520,Credit Card,4718.46,18.87
17521,PayPal,459.50,60.77
17522,Bank Transfer,3216.50,0.00
17523,,0.00,0.00
17524,PayPal,6068.88,0.00
17525,,0.00,0.00
17526,Credit Card,674.32,0.00
17528,PayPal,11396.80,163.68
17533,Credit Card,8235.96,159.93
17535,PayPal,9381.85,244.25
17536,Bank Transfer,9117.44,165.13
17537,Bank Transfer,10613.52,122.10
17538,PayPal,6291.28,72.61
17539,Credit Card,10257.12,158.54
17540,Credit Card,4944.42,84.62
17544,PayPal,1805.90,155.56
17546,,0.00,0.00
17548,PayPal,5394.56,0.00
17550,Credit Card,4558.72,84.43
17551,PayPal,2022.96,25.63
17554,Credit Card,10562.16,66.33
17556,Bank Transfer,2528.26,107.20
17560,Bank Transfer,10008.06,161.12
17561,,0.00,0.00
17562,,0.00,0.00
17565,Credit Card,10257.12,0.00
17567,Bank Transfer,10257.12,113.87
17568,,0.00,0.00
17569,,0.00,0.00
17570,PayPal,6068.88,109.50
17571,PayPal,1572.82,126.83
17572,PayPal,6838.08,105.59
17573,PayPal,2167.08,0.00
17574,PayPal,4797.54,257.47
17575,Bank Transfer,3216.50,127.78
17576,PayPal,6291.28,0.00
17577,,0.00,0.00
17578,Bank Transfer,2359.23,0.00
17579,Bank Transfer,15860.64,113.67
17580,PayPal,4135.50,145.85
17583,,0.00,0.00
17584,PayPal,4045.92,199.15
17585,Credit Card,3906.76,312.32
17586,,0.00,0.00
17587,Credit Card,9605.95,278.04
17588,Bank Transfer,4045.92,53.71
17590,,0.00,0.00
17591,Credit Card,6743.20,83.26
17592,Credit Card,1572.82,72.18
17596,Bank Transfer,14622.31,222.59
17597,Bank Transfer,1444.72,0.00
17599,Credit Card,1572.82,218.64
17600,Bank Transfer,6743.20,78.38
17601,PayPal,2167.08,0.00
17603,,0.00,0.00
17605,Bank Transfer,5504.87,0.00
17606,Bank Transfer,4720.24,62.80
17607,PayPal,2167.08,132.81
17608,Credit Card,1083.54,82.91
17610,PayPal,4595.00,143.57
17611,Credit Card,6116.32,171.67
17613,Credit Card,1139.68,0.00
17615,PayPal,7077.69,0.00
17616,Credit Card,3216.50,160.47
17617,PayPal,11080.60,0.00
17619,PayPal,674.32,160.27
17623,,0.00,0.00
17624,,0.00,0.00
17625,Bank Transfer,3611.80,116.68
17627,Bank Transfer,4045.92,0.00
17628,Credit Card,786.41,55.99
17629,Credit Card,10083.40,301.08
17631,Credit Card,459.50,163.46
17632,Credit Card,16981.54,66.95
17633,PayPal,11796.15,284.24
17636,PayPal,6068.88,118.41
17638,Bank Transfer,5504.87,176.31
17640,Credit Card,6213.00,113.56
17641,PayPal,10789.12,182.16
17642,PayPal,6291.28,68.35
17643,Bank Transfer,786.41,120.14
17644,PayPal,919.00,81.61
17645,Credit Card,4045.92,128.07
17646,,0.00,0.00
17647,Credit Card,12572.76,233.24
17648,PayPal,1444.72,75.58
17649,,0.00,0.00
17650,Bank Transfer,2889.44,79.57
17652,Bank Transfer,3250.62,52.26
17653,PayPal,2022.96,53.43
17654,PayPal,6839.28,205.34
17655,,0.00,0.00
17656,Bank Transfer,4720.24,112.35
17658,PayPal,1444.72,70.02
17661,,0.00,0.00
17663,,0.00,0.00
17666,Bank Transfer,3676.00,142.51
17667,Bank Transfer,7352.00,108.97
17668,PayPal,1838.00,0.00
17669,PayPal,1805.90,0.00
17672,Bank Transfer,3250.62,86.75
17673,PayPal,2757.00,0.00
17676,PayPal,1444.72,136.74
17677,Bank Transfer,4558.72,183.48
17678,PayPal,20884.72,189.55
17680,Bank Transfer,4558.72,78.54
17682,,0.00,0.00
17683,Bank Transfer,9440.48,264.15
17687,,0.00,0.00
17688,Credit Card,2022.96,67.37
17689,,0.00,0.00
17690,PayPal,16981.54,36.45
17691,,0.00,0.00
17692,Credit Card,7977.76,111.86
17693,PayPal,4460.09,313.09
17694,Credit Card,6068.88,15.01
17696,,0.00,0.00
17699,,0.00,0.00
17700,Credit Card,14542.44,0.00
17701,Bank Transfer,6838.08,111.41
17704,PayPal,2697.28,90.56
17706,PayPal,2297.50,118.15
17712,Bank Transfer,7095.04,327.86
17713,Bank Transfer,8586.46,275.58
17714,Credit Card,13835.13,410.07
17715,PayPal,9495.64,244.97
